age_surge_charge,total_revenue,ride_miles,ride_start_date_time_converted,ride_end_date_time_converted,temperature_2m,precipitation,rain,snowfall,cloud_cover,wind_speed_10m,total_ride_time_minutes,total_precipitation,precipitation_category,log_total_precipitation,revenue_per_mile,revenue_per_minute,hour,revenue_category
0,51.6,4.04,2024-10-12 15:51:00,2024-10-12 16:07:00,24.2085,0.0,0.0,0.0,0.0,11.681987,16.0,0.0,0,0.0,12.772277227722773,3.225,15,0
0,83.93,7.8,2024-10-12 16:23:00,2024-10-12 16:40:00,27.3585,0.0,0.0,0.0,0.0,13.70839,17.0,0.0,0,0.0,10.760256410256412,4.937058823529412,16,2
0,40.04,2.16,2024-10-12 16:24:00,2024-10-12 16:32:00,27.3585,0.0,0.0,0.0,0.0,13.70839,8.0,0.0,0,0.0,18.537037037037035,5.005,16,0
0,47.08,1.05,2024-10-12 16:32:00,2024-10-12 16:41:00,27.3585,0.0,0.0,0.0,0.0,13.70839,9.0,0.0,0,0.0,44.838095238095235,5.231111111111111,16,0
1,68.5,2.49,2024-10-12 16:43:00,2024-10-12 16:51:00,27.3585,0.0,0.0,0.0,0.0,13.70839,8.0,0.0,0,0.0,27.510040160642568,8.5625,16,1
0,96.3,13.51,2024-10-12 16:57:00,2024-10-12 17:22:00,27.3585,0.0,0.0,0.0,0.0,13.70839,25.0,0.0,0,0.0,7.128053293856403,3.852,16,2
1,69.19,1.19,2024-10-12 17:55:00,2024-10-12 18:07:00,29.9085,0.0,0.0,0.0,0.0,16.357237,12.0,0.0,0,0.0,58.142857142857146,5.765833333333333,17,1
1,53.94,9.01,2024-10-12 18:29:00,2024-10-12 18:50:00,31.8585,0.0,0.0,0.0,0.0,16.917128,21.0,0.0,0,0.0,5.986681465038846,2.5685714285714285,18,0
0,79.56,3.16,2024-10-12 19:34:00,2024-10-12 19:48:00,33.358498,0.0,0.0,0.0,0.0,16.546299,14.0,0.0,0,0.0,25.17721518987342,5.682857142857143,19,1
0,131.68,20.07,2024-10-12 19:37:00,2024-10-12 20:17:00,33.358498,0.0,0.0,0.0,0.0,16.546299,40.0,0.0,0,0.0,6.561036372695566,3.2920000000000003,19,2
1,215.1,18.63,2024-10-12 20:26:00,2024-10-12 21:00:00,34.3085,0.0,0.0,0.0,0.0,16.34832,34.0,0.0,0,0.0,11.545893719806763,6.326470588235294,20,2
1,78.84,1.81,2024-10-12 20:43:00,2024-10-12 20:57:00,34.3085,0.0,0.0,0.0,0.0,16.34832,14.0,0.0,0,0.0,43.55801104972376,5.631428571428572,20,1
0,81.95,7.18,2024-10-12 20:46:00,2024-10-12 20:59:00,34.3085,0.0,0.0,0.0,0.0,16.34832,13.0,0.0,0,0.0,11.413649025069638,6.303846153846154,20,2
0,58.96,6.92,2024-10-12 21:25:00,2024-10-12 21:39:00,34.7585,0.0,0.0,0.0,0.0,16.454994,14.0,0.0,0,0.0,8.520231213872833,4.211428571428572,21,1
1,28.4,3.11,2024-10-12 22:03:00,2024-10-12 22:25:00,34.5085,0.0,0.0,0.0,0.0,17.020235,22.0,0.0,0,0.0,9.131832797427652,1.2909090909090908,22,0
0,121.77,18.22,2024-10-12 22:05:00,2024-10-12 22:42:00,34.5085,0.0,0.0,0.0,0.0,17.020235,37.0,0.0,0,0.0,6.68331503841932,3.291081081081081,22,2
0,63.25,2.25,2024-10-12 22:20:00,2024-10-12 22:53:00,34.5085,0.0,0.0,0.0,0.0,17.020235,33.0,0.0,0,0.0,28.11111111111111,1.9166666666666667,22,1
0,164.1,23.02,2024-10-12 22:56:00,2024-10-12 23:33:00,34.5085,0.0,0.0,0.0,0.0,17.020235,37.0,0.0,0,0.0,7.12858384013901,4.435135135135135,22,2
0,166.1,20.85,2024-10-12 23:00:00,2024-10-12 23:28:00,33.608498,0.0,0.0,0.0,0.0,17.552536,28.0,0.0,0,0.0,7.966426858513189,5.932142857142857,23,2
0,122.01,8.12,2024-10-12 23:44:00,2024-10-13 00:01:00,33.608498,0.0,0.0,0.0,0.0,17.552536,17.0,0.0,0,0.0,15.02586206896552,7.177058823529412,23,2
1,69.1,2.65,2024-10-12 23:51:00,2024-10-13 00:03:00,33.608498,0.0,0.0,0.0,0.0,17.552536,12.0,0.0,0,0.0,26.075471698113205,5.758333333333333,23,1
1,85.54,1.83,2024-10-13 00:10:00,2024-10-13 00:22:00,31.1085,0.0,0.0,0.0,0.0,17.108522,12.0,0.0,0,0.0,46.743169398907106,7.128333333333334,0,2
0,49.23,1.57,2024-10-13 00:53:00,2024-10-13 00:59:00,31.1085,0.0,0.0,0.0,0.0,17.108522,6.0,0.0,0,0.0,31.35668789808917,8.205,0,0
0,330.0,31.58,2024-10-13 01:02:00,2024-10-13 01:46:00,29.5585,0.0,0.0,0.0,0.0,15.856356,44.0,0.0,0,0.0,10.449651678277391,7.5,1,2
0,89.4,2.77,2024-10-13 01:20:00,2024-10-13 01:27:00,29.5585,0.0,0.0,0.0,0.0,15.856356,7.0,0.0,0,0.0,32.274368231046935,12.771428571428572,1,2
0,90.02,3.95,2024-10-13 01:55:00,2024-10-13 02:05:00,29.5585,0.0,0.0,0.0,0.0,15.856356,10.0,0.0,0,0.0,22.789873417721516,9.001999999999999,1,2
0,32.76,1.56,2024-10-13 02:05:00,2024-10-13 02:13:00,28.6085,0.0,0.0,0.0,0.0,15.111424,8.0,0.0,0,0.0,20.999999999999996,4.095,2,0
0,54.36,2.95,2024-10-13 02:23:00,2024-10-13 02:34:00,28.6085,0.0,0.0,0.0,0.0,15.111424,11.0,0.0,0,0.0,18.427118644067797,4.941818181818181,2,0
1,89.81,15.4,2024-10-13 02:27:00,2024-10-13 03:00:00,28.6085,0.0,0.0,0.0,0.0,15.111424,33.0,0.0,0,0.0,5.831818181818182,2.7215151515151517,2,2
0,42.96,1.36,2024-10-13 02:41:00,2024-10-13 02:49:00,28.6085,0.0,0.0,0.0,0.0,15.111424,8.0,0.0,0,0.0,31.588235294117645,5.37,2,0
0,50.58,1.91,2024-10-13 03:21:00,2024-10-13 03:31:00,28.0585,0.0,0.0,0.0,0.0,16.568802,10.0,0.0,0,0.0,26.48167539267016,5.058,3,0
1,46.56,4.9,2024-10-13 13:39:00,2024-10-13 13:54:00,20.9585,0.0,0.0,0.0,0.0,9.648067,15.0,0.0,0,0.0,9.50204081632653,3.104,13,0
0,93.94,4.77,2024-10-13 13:57:00,2024-10-13 14:14:00,20.9585,0.0,0.0,0.0,0.0,9.648067,17.0,0.0,0,0.0,19.69392033542977,5.525882352941176,13,2
0,55.86,8.95,2024-10-13 14:21:00,2024-10-13 14:53:00,23.8085,0.0,0.0,0.0,0.0,10.560341,32.0,0.0,0,0.0,6.241340782122905,1.745625,14,0
0,67.5,4.89,2024-10-13 14:35:00,2024-10-13 14:42:00,23.8085,0.0,0.0,0.0,0.0,10.560341,7.0,0.0,0,0.0,13.803680981595093,9.642857142857142,14,1
0,86.71,4.67,2024-10-13 15:21:00,2024-10-13 15:29:00,26.6085,0.0,0.0,0.0,0.0,12.325728,8.0,0.0,0,0.0,18.56745182012848,10.83875,15,2
0,50.26,6.27,2024-10-13 15:50:00,2024-10-13 16:21:00,26.6085,0.0,0.0,0.0,0.0,12.325728,31.0,0.0,0,0.0,8.015948963317385,1.6212903225806452,15,0
0,66.0,9.42,2024-10-13 15:57:00,2024-10-13 16:17:00,26.6085,0.0,0.0,0.0,0.0,12.325728,20.0,0.0,0,0.0,7.006369426751593,3.3,15,1
0,63.36,2.26,2024-10-13 16:33:00,2024-10-13 16:43:00,29.508501,0.0,0.0,0.0,0.0,15.095336,10.0,0.0,0,0.0,28.035398230088497,6.336,16,1
0,93.83,9.89,2024-10-13 17:02:00,2024-10-13 17:19:00,32.5085,0.0,0.0,0.0,0.0,16.992609,17.0,0.0,0,0.0,9.487360970677452,5.5194117647058825,17,2
0,69.74,3.7,2024-10-13 17:03:00,2024-10-13 17:11:00,32.5085,0.0,0.0,0.0,0.0,16.992609,8.0,0.0,0,0.0,18.848648648648645,8.7175,17,1
1,34.25,2.47,2024-10-13 20:39:00,2024-10-13 20:56:00,37.158497,0.0,0.0,0.0,0.0,15.192682,17.0,0.0,0,0.0,13.866396761133602,2.014705882352941,20,0
0,51.57,2.19,2024-10-13 21:19:00,2024-10-13 21:32:00,37.4585,0.0,0.0,0.0,0.0,13.298089,13.0,0.0,0,0.0,23.547945205479454,3.9669230769230768,21,0
0,35.76,2.76,2024-10-13 22:34:00,2024-10-13 22:47:00,37.2585,0.0,0.0,0.0,0.0,11.720751,13.0,0.0,0,0.0,12.956521739130435,2.7507692307692304,22,0
0,81.0,4.52,2024-10-13 22:50:00,2024-10-13 23:06:00,37.2585,0.0,0.0,0.0,0.0,11.720751,16.0,0.0,0,0.0,17.920353982300888,5.0625,22,1
1,195.86,17.33,2024-10-13 23:06:00,2024-10-13 23:35:00,36.2085,0.0,0.0,0.0,0.0,11.238113,29.0,0.0,0,0.0,11.301788805539529,6.7537931034482765,23,2
0,50.12,6.22,2024-10-13 23:22:00,2024-10-13 23:39:00,36.2085,0.0,0.0,0.0,0.0,11.238113,17.0,0.0,0,0.0,8.057877813504824,2.948235294117647,23,0
0,89.46,3.86,2024-10-14 00:16:00,2024-10-14 00:25:00,32.908497,0.0,0.0,0.0,0.0,11.465024,9.0,0.0,0,0.0,23.17616580310881,9.94,0,2
0,54.8,5.16,2024-10-14 00:58:00,2024-10-14 01:10:00,32.908497,0.0,0.0,0.0,0.0,11.465024,12.0,0.0,0,0.0,10.62015503875969,4.566666666666666,0,0
1,81.9,1.21,2024-10-14 15:11:00,2024-10-14 15:21:00,26.4585,0.0,0.0,0.0,0.0,7.841887,10.0,0.0,0,0.0,67.68595041322315,8.190000000000001,15,1
0,43.44,6.48,2024-10-14 17:53:00,2024-10-14 18:24:00,30.3585,0.0,0.0,0.0,0.0,14.113653,31.0,0.0,0,0.0,6.703703703703703,1.401290322580645,17,0
0,42.14,2.91,2024-10-14 18:30:00,2024-10-14 18:41:00,32.108498,0.0,0.0,0.0,0.0,14.260953,11.0,0.0,0,0.0,14.481099656357388,3.830909090909091,18,0
1,76.08,1.29,2024-10-14 19:16:00,2024-10-14 19:23:00,33.4585,0.0,0.0,0.0,0.0,14.401124,7.0,0.0,0,0.0,58.97674418604651,10.868571428571428,19,1
0,82.74,2.62,2024-10-15 18:50:00,2024-10-15 18:59:00,34.2085,0.0,0.0,0.0,0.0,4.896529,9.0,0.0,0,0.0,31.580152671755723,9.193333333333333,18,2
0,39.97,2.12,2024-10-15 20:30:00,2024-10-15 20:39:00,35.7585,0.0,0.0,0.0,0.0,11.063778,9.0,0.0,0,0.0,18.85377358490566,4.441111111111111,20,0
0,46.27,4.5,2024-10-15 22:17:00,2024-10-15 22:28:00,35.5585,0.0,0.0,0.0,0.0,7.8728137,11.0,0.0,0,0.0,10.282222222222224,4.206363636363637,22,0
0,78.54,1.9,2024-10-15 22:46:00,2024-10-15 22:57:00,35.5585,0.0,0.0,0.0,0.0,7.8728137,11.0,0.0,0,0.0,41.336842105263166,7.140000000000001,22,1
0,40.67,2.37,2024-10-16 11:26:00,2024-10-16 11:40:00,20.4085,0.0,0.0,0.0,0.0,27.450441,14.0,0.0,0,0.0,17.160337552742615,2.9050000000000002,11,0
0,53.8,1.37,2024-10-16 19:27:00,2024-10-16 19:36:00,22.8585,0.0,0.0,0.0,1.0,20.340796,9.0,0.0,0,0.0,39.270072992700726,5.977777777777778,19,0
0,31.62,1.14,2024-10-16 21:58:00,2024-10-16 22:03:00,23.9585,0.0,0.0,0.0,0.0,19.90852,5.0,0.0,0,0.0,27.73684210526316,6.324,21,0
0,72.38,0.93,2024-10-16 22:10:00,2024-10-16 22:17:00,23.758501,0.0,0.0,0.0,0.0,19.523983,7.0,0.0,0,0.0,77.8279569892473,10.34,22,1
0,75.01,2.3,2024-10-16 22:58:00,2024-10-16 23:05:00,23.758501,0.0,0.0,0.0,0.0,19.523983,7.0,0.0,0,0.0,32.61304347826088,10.715714285714286,22,1
0,72.84,3.02,2024-10-17 00:45:00,2024-10-17 00:56:00,21.758501,0.0,0.0,0.0,0.0,14.110209,11.0,0.0,0,0.0,24.119205298013245,6.621818181818182,0,1
0,76.72,1.61,2024-10-17 18:40:00,2024-10-17 18:54:00,21.9585,0.0,0.0,0.0,0.0,9.67657,14.0,0.0,0,0.0,47.65217391304348,5.4799999999999995,18,1
0,65.45,2.72,2024-10-17 18:51:00,2024-10-17 19:00:00,21.9585,0.0,0.0,0.0,0.0,9.67657,9.0,0.0,0,0.0,24.0625,7.272222222222222,18,1
0,47.44,2.67,2024-10-17 19:18:00,2024-10-17 19:35:00,23.258501,0.0,0.0,0.0,6.0,10.1902895,17.0,0.0,0,0.0,17.767790262172284,2.7905882352941176,19,0
0,75.27,2.34,2024-10-17 19:41:00,2024-10-17 19:51:00,23.258501,0.0,0.0,0.0,6.0,10.1902895,10.0,0.0,0,0.0,32.166666666666664,7.526999999999999,19,1
0,71.68,0.81,2024-10-17 20:14:00,2024-10-17 20:24:00,24.3085,0.0,0.0,0.0,40.0,11.003581,10.0,0.0,0,0.0,88.49382716049384,7.168000000000001,20,1
0,42.0,1.09,2024-10-17 20:44:00,2024-10-17 20:49:00,24.3085,0.0,0.0,0.0,40.0,11.003581,5.0,0.0,0,0.0,38.532110091743114,8.4,20,0
0,80.5,2.24,2024-10-17 21:35:00,2024-10-17 21:46:00,24.8585,0.0,0.0,0.0,55.0,12.182955,11.0,0.0,0,0.0,35.9375,7.318181818181818,21,1
0,74.23,2.15,2024-10-17 21:46:00,2024-10-17 21:55:00,24.8585,0.0,0.0,0.0,55.0,12.182955,9.0,0.0,0,0.0,34.52558139534884,8.247777777777777,21,1
0,56.65,0.88,2024-10-17 21:53:00,2024-10-17 22:00:00,24.8585,0.0,0.0,0.0,55.0,12.182955,7.0,0.0,0,0.0,64.375,8.092857142857143,21,1
0,35.1,2.5,2024-10-17 21:55:00,2024-10-17 22:02:00,24.8585,0.0,0.0,0.0,55.0,12.182955,7.0,0.0,0,0.0,14.040000000000001,5.014285714285714,21,0
0,91.28,17.41,2024-10-17 22:08:00,2024-10-17 22:33:00,24.9085,0.0,0.0,0.0,15.0,13.229694,25.0,0.0,0,0.0,5.242963813900057,3.6512000000000002,22,2
0,25.25,0.65,2024-10-17 22:11:00,2024-10-17 22:15:00,24.9085,0.0,0.0,0.0,15.0,13.229694,4.0,0.0,0,0.0,38.84615384615385,6.3125,22,0
0,54.0,1.43,2024-10-17 22:22:00,2024-10-17 22:30:00,24.9085,0.0,0.0,0.0,15.0,13.229694,8.0,0.0,0,0.0,37.76223776223777,6.75,22,0
0,54.18,2.9,2024-10-17 22:33:00,2024-10-17 22:41:00,24.9085,0.0,0.0,0.0,15.0,13.229694,8.0,0.0,0,0.0,18.682758620689654,6.7725,22,0
0,70.85,1.54,2024-10-17 22:41:00,2024-10-17 22:48:00,24.9085,0.0,0.0,0.0,15.0,13.229694,7.0,0.0,0,0.0,46.0064935064935,10.12142857142857,22,1
0,73.92,1.16,2024-10-17 22:58:00,2024-10-17 23:07:00,24.9085,0.0,0.0,0.0,15.0,13.229694,9.0,0.0,0,0.0,63.72413793103449,8.213333333333333,22,1
0,57.4,2.2,2024-10-17 23:03:00,2024-10-17 23:09:00,24.3085,0.0,0.0,0.0,54.0,14.474059,6.0,0.0,0,0.0,26.090909090909086,9.566666666666666,23,1
0,46.08,2.26,2024-10-17 23:44:00,2024-10-17 23:54:00,24.3085,0.0,0.0,0.0,54.0,14.474059,10.0,0.0,0,0.0,20.38938053097345,4.608,23,0
0,71.52,2.73,2024-10-18 00:43:00,2024-10-18 00:56:00,22.6085,0.0,0.0,0.0,0.0,10.062305,13.0,0.0,0,0.0,26.197802197802197,5.501538461538461,0,1
0,38.64,1.7,2024-10-18 01:30:00,2024-10-18 01:39:00,21.1085,0.0,0.0,0.0,2.0,10.759423,9.0,0.0,0,0.0,22.729411764705883,4.293333333333333,1,0
0,83.73,2.82,2024-10-18 01:33:00,2024-10-18 01:44:00,21.1085,0.0,0.0,0.0,2.0,10.759423,11.0,0.0,0,0.0,29.691489361702132,7.611818181818182,1,2
0,41.16,5.19,2024-10-18 01:45:00,2024-10-18 01:58:00,21.1085,0.0,0.0,0.0,2.0,10.759423,13.0,0.0,0,0.0,7.9306358381502875,3.166153846153846,1,0
0,145.53,17.71,2024-10-18 09:13:00,2024-10-18 09:38:00,15.2585,0.0,0.0,0.0,16.0,5.95906,25.0,0.0,0,0.0,8.217391304347826,5.8212,9,2
0,141.68,17.14,2024-10-18 11:42:00,2024-10-18 12:08:00,14.0585,0.0,0.0,0.0,86.0,6.12,26.0,0.0,0,0.0,8.266044340723454,5.44923076923077,11,2
0,24.16,2.95,2024-10-18 12:32:00,2024-10-18 12:43:00,14.1085005,0.0,0.0,0.0,3.0,6.698806,11.0,0.0,0,0.0,8.189830508474575,2.1963636363636363,12,0
0,83.52,15.56,2024-10-18 13:13:00,2024-10-18 15:34:00,14.2585,0.0,0.0,0.0,15.0,8.311245,141.0,0.0,0,0.0,5.367609254498714,0.5923404255319149,13,2
0,120.88,20.87,2024-10-18 13:25:00,2024-10-18 14:03:00,14.2585,0.0,0.0,0.0,15.0,8.311245,38.0,0.0,0,0.0,5.792045999041686,3.181052631578947,13,2
0,95.76,13.4,2024-10-18 14:56:00,2024-10-18 15:36:00,16.6585,0.0,0.0,0.0,32.0,8.821836,40.0,0.0,0,0.0,7.146268656716418,2.394,14,2
1,173.8,22.98,2024-10-18 16:02:00,2024-10-18 17:00:00,22.1585,0.0,0.0,0.0,58.0,13.036026,58.0,0.0,0,0.0,7.563098346388164,2.996551724137931,16,2
0,58.68,4.21,2024-10-18 16:57:00,2024-10-18 17:17:00,22.1585,0.0,0.0,0.0,58.0,13.036026,20.0,0.0,0,0.0,13.938242280285035,2.934,16,1
0,50.72,3.7,2024-10-18 17:36:00,2024-10-18 17:51:00,24.4585,0.0,0.0,0.0,71.0,17.725203,15.0,0.0,0,0.0,13.708108108108107,3.381333333333333,17,0
0,52.11,2.34,2024-10-18 18:04:00,2024-10-18 18:13:00,25.9585,0.0,0.0,0.0,98.0,20.371832,9.0,0.0,0,0.0,22.26923076923077,5.79,18,0
0,102.05,8.52,2024-10-18 18:45:00,2024-10-18 19:09:00,25.9585,0.0,0.0,0.0,98.0,20.371832,24.0,0.0,0,0.0,11.977699530516432,4.252083333333333,18,2
0,110.61,12.64,2024-10-18 18:49:00,2024-10-18 19:55:00,25.9585,0.0,0.0,0.0,98.0,20.371832,66.0,0.0,0,0.0,8.750791139240507,1.6759090909090908,18,2
0,51.45,6.84,2024-10-18 19:03:00,2024-10-18 19:19:00,26.8085,0.1,0.1,0.0,100.0,18.491003,16.0,0.1,0,0.09531018,7.521929824561404,3.215625,19,0
0,80.55,1.35,2024-10-18 19:34:00,2024-10-18 19:44:00,26.8085,0.1,0.1,0.0,100.0,18.491003,10.0,0.1,0,0.09531018,59.66666666666666,8.055,19,1
0,48.86,5.62,2024-10-18 19:40:00,2024-10-18 19:55:00,26.8085,0.1,0.1,0.0,100.0,18.491003,15.0,0.1,0,0.09531018,8.693950177935942,3.2573333333333334,19,0
0,80.92,2.31,2024-10-18 19:43:00,2024-10-18 19:58:00,26.8085,0.1,0.1,0.0,100.0,18.491003,15.0,0.1,0,0.09531018,35.03030303030303,5.394666666666667,19,1
0,86.24,3.27,2024-10-18 19:54:00,2024-10-18 20:05:00,26.8085,0.1,0.1,0.0,100.0,18.491003,11.0,0.1,0,0.09531018,26.37308868501529,7.84,19,2
0,108.9,12.18,2024-10-18 20:04:00,2024-10-18 20:19:00,27.3585,0.0,0.0,0.0,100.0,17.727943,15.0,0.0,0,0.0,8.94088669950739,7.260000000000001,20,2
0,23.28,2.4,2024-10-18 20:06:00,2024-10-18 20:16:00,27.3585,0.0,0.0,0.0,100.0,17.727943,10.0,0.0,0,0.0,9.700000000000001,2.3280000000000003,20,0
0,63.14,2.2,2024-10-18 20:18:00,2024-10-18 20:26:00,27.3585,0.0,0.0,0.0,100.0,17.727943,8.0,0.0,0,0.0,28.7,7.8925,20,1
0,60.2,2.92,2024-10-18 20:24:00,2024-10-18 20:33:00,27.3585,0.0,0.0,0.0,100.0,17.727943,9.0,0.0,0,0.0,20.616438356164384,6.688888888888889,20,1
0,66.04,0.72,2024-10-18 20:34:00,2024-10-18 20:37:00,27.3585,0.0,0.0,0.0,100.0,17.727943,3.0,0.0,0,0.0,91.72222222222223,22.013333333333335,20,1
0,91.0,4.18,2024-10-18 20:51:00,2024-10-18 21:15:00,27.3585,0.0,0.0,0.0,100.0,17.727943,24.0,0.0,0,0.0,21.770334928229666,3.7916666666666665,20,2
0,58.7,2.54,2024-10-18 20:53:00,2024-10-18 21:04:00,27.3585,0.0,0.0,0.0,100.0,17.727943,11.0,0.0,0,0.0,23.11023622047244,5.336363636363637,20,1
0,77.94,14.23,2024-10-18 20:59:00,2024-10-18 21:15:00,27.3585,0.0,0.0,0.0,100.0,17.727943,16.0,0.0,0,0.0,5.4771609276177085,4.87125,20,1
0,48.78,1.47,2024-10-18 21:00:00,2024-10-18 21:08:00,28.1085,0.0,0.0,0.0,97.0,21.533897,8.0,0.0,0,0.0,33.183673469387756,6.0975,21,0
0,37.26,3.38,2024-10-18 21:21:00,2024-10-18 21:33:00,28.1085,0.0,0.0,0.0,97.0,21.533897,12.0,0.0,0,0.0,11.023668639053254,3.105,21,0
0,100.23,8.04,2024-10-18 21:26:00,2024-10-18 21:42:00,28.1085,0.0,0.0,0.0,97.0,21.533897,16.0,0.0,0,0.0,12.466417910447763,6.264375,21,2
0,82.18,2.53,2024-10-18 21:33:00,2024-10-18 21:43:00,28.1085,0.0,0.0,0.0,97.0,21.533897,10.0,0.0,0,0.0,32.48221343873518,8.218,21,2
0,143.2,19.55,2024-10-18 21:44:00,2024-10-18 22:10:00,28.1085,0.0,0.0,0.0,97.0,21.533897,26.0,0.0,0,0.0,7.3248081841432215,5.507692307692308,21,2
0,64.46,2.5,2024-10-18 21:49:00,2024-10-18 22:00:00,28.1085,0.0,0.0,0.0,97.0,21.533897,11.0,0.0,0,0.0,25.784,5.859999999999999,21,1
0,56.8,2.05,2024-10-18 21:55:00,2024-10-18 22:07:00,28.1085,0.0,0.0,0.0,97.0,21.533897,12.0,0.0,0,0.0,27.70731707317073,4.733333333333333,21,1
0,110.88,8.73,2024-10-18 22:08:00,2024-10-18 22:28:00,27.8585,0.0,0.0,0.0,74.0,19.935354,20.0,0.0,0,0.0,12.70103092783505,5.544,22,2
0,80.46,13.26,2024-10-18 22:10:00,2024-10-18 22:35:00,27.8585,0.0,0.0,0.0,74.0,19.935354,25.0,0.0,0,0.0,6.067873303167421,3.2184,22,1
0,105.56,6.25,2024-10-18 22:18:00,2024-10-18 22:30:00,27.8585,0.0,0.0,0.0,74.0,19.935354,12.0,0.0,0,0.0,16.8896,8.796666666666667,22,2
0,67.68,4.37,2024-10-18 22:30:00,2024-10-18 22:53:00,27.8585,0.0,0.0,0.0,74.0,19.935354,23.0,0.0,0,0.0,15.487414187643022,2.9426086956521744,22,1
0,108.7,5.85,2024-10-18 22:33:00,2024-10-18 22:42:00,27.8585,0.0,0.0,0.0,74.0,19.935354,9.0,0.0,0,0.0,18.581196581196583,12.077777777777778,22,2
0,106.96,1.12,2024-10-18 22:38:00,2024-10-18 22:46:00,27.8585,0.0,0.0,0.0,74.0,19.935354,8.0,0.0,0,0.0,95.49999999999999,13.37,22,2
0,80.96,3.62,2024-10-18 22:45:00,2024-10-18 22:55:00,27.8585,0.0,0.0,0.0,74.0,19.935354,10.0,0.0,0,0.0,22.3646408839779,8.096,22,1
0,105.84,0.93,2024-10-18 22:54:00,2024-10-18 22:57:00,27.8585,0.0,0.0,0.0,74.0,19.935354,3.0,0.0,0,0.0,113.80645161290322,35.28,22,2
0,93.52,2.18,2024-10-18 22:59:00,2024-10-18 23:07:00,27.8585,0.0,0.0,0.0,74.0,19.935354,8.0,0.0,0,0.0,42.89908256880734,11.69,22,2
0,37.17,1.24,2024-10-18 23:00:00,2024-10-18 23:08:00,27.4085,0.0,0.0,0.0,23.0,18.975277,8.0,0.0,0,0.0,29.975806451612904,4.64625,23,0
0,54.5,1.54,2024-10-18 23:15:00,2024-10-18 23:19:00,27.4085,0.0,0.0,0.0,23.0,18.975277,4.0,0.0,0,0.0,35.38961038961039,13.625,23,0
0,119.7,11.66,2024-10-18 23:15:00,2024-10-18 23:37:00,27.4085,0.0,0.0,0.0,23.0,18.975277,22.0,0.0,0,0.0,10.265866209262436,5.440909090909091,23,2
0,42.28,2.95,2024-10-18 23:19:00,2024-10-18 23:30:00,27.4085,0.0,0.0,0.0,23.0,18.975277,11.0,0.0,0,0.0,14.332203389830507,3.8436363636363637,23,0
0,96.48,2.01,2024-10-18 23:20:00,2024-10-18 23:29:00,27.4085,0.0,0.0,0.0,23.0,18.975277,9.0,0.0,0,0.0,48.00000000000001,10.72,23,2
0,81.48,2.45,2024-10-18 23:21:00,2024-10-18 23:30:00,27.4085,0.0,0.0,0.0,23.0,18.975277,9.0,0.0,0,0.0,33.25714285714286,9.053333333333335,23,1
0,76.05,2.49,2024-10-18 23:44:00,2024-10-18 23:50:00,27.4085,0.0,0.0,0.0,23.0,18.975277,6.0,0.0,0,0.0,30.542168674698793,12.674999999999999,23,1
0,57.6,2.26,2024-10-18 23:45:00,2024-10-18 23:53:00,27.4085,0.0,0.0,0.0,23.0,18.975277,8.0,0.0,0,0.0,25.48672566371682,7.2,23,1
0,70.21,1.44,2024-10-18 23:49:00,2024-10-18 23:57:00,27.4085,0.0,0.0,0.0,23.0,18.975277,8.0,0.0,0,0.0,48.75694444444444,8.77625,23,1
0,64.7,4.1,2024-10-18 23:51:00,2024-10-19 00:06:00,27.4085,0.0,0.0,0.0,23.0,18.975277,15.0,0.0,0,0.0,15.780487804878051,4.3133333333333335,23,1
0,60.84,10.13,2024-10-19 00:04:00,2024-10-19 00:25:00,25.8585,0.0,0.0,0.0,10.0,12.061343,21.0,0.0,0,0.0,6.005923000987167,2.8971428571428572,0,1
0,75.88,1.47,2024-10-19 00:07:00,2024-10-19 00:12:00,25.8585,0.0,0.0,0.0,10.0,12.061343,5.0,0.0,0,0.0,51.61904761904762,15.175999999999998,0,1
0,71.68,12.73,2024-10-19 00:30:00,2024-10-19 00:50:00,25.8585,0.0,0.0,0.0,10.0,12.061343,20.0,0.0,0,0.0,5.630793401413983,3.5840000000000005,0,1
0,80.92,2.31,2024-10-19 00:33:00,2024-10-19 00:49:00,25.8585,0.0,0.0,0.0,10.0,12.061343,16.0,0.0,0,0.0,35.03030303030303,5.0575,0,1
0,58.5,2.49,2024-10-19 01:09:00,2024-10-19 01:19:00,23.508501,0.0,0.0,0.0,36.0,13.125196,10.0,0.0,0,0.0,23.493975903614455,5.85,1,1
0,83.31,2.71,2024-10-19 01:40:00,2024-10-19 01:49:00,23.508501,0.0,0.0,0.0,36.0,13.125196,9.0,0.0,0,0.0,30.74169741697417,9.256666666666668,1,2
0,40.56,0.7,2024-10-19 01:44:00,2024-10-19 01:49:00,23.508501,0.0,0.0,0.0,36.0,13.125196,5.0,0.0,0,0.0,57.94285714285715,8.112,1,0
0,61.46,10.3,2024-10-19 01:56:00,2024-10-19 02:12:00,23.508501,0.0,0.0,0.0,36.0,13.125196,16.0,0.0,0,0.0,5.966990291262135,3.84125,1,1
0,56.08,3.42,2024-10-19 02:04:00,2024-10-19 02:12:00,23.258501,0.0,0.0,0.0,32.0,19.72212,8.0,0.0,0,0.0,16.39766081871345,7.01,2,1
0,80.5,2.21,2024-10-19 02:08:00,2024-10-19 02:24:00,23.258501,0.0,0.0,0.0,32.0,19.72212,16.0,0.0,0,0.0,36.425339366515836,5.03125,2,1
